hpo_id,maxo_label
HP:0003382,biopsy of peripheral nerve
HP:0003443,biopsy of peripheral nerve
HP:0003405,biopsy of peripheral nerve
HP:0002366,biopsy of peripheral nerve
HP:0033035,biopsy of peripheral nerve
HP:0031001,biopsy of peripheral nerve
HP:0031002,biopsy of peripheral nerve
HP:0030965,magnetic resonance angiography procedure
HP:0100659,magnetic resonance angiography procedure
HP:0011834,magnetic resonance angiography procedure
HP:0012482,magnetic resonance angiography procedure
HP:0012481,magnetic resonance angiography procedure
HP:0012480,magnetic resonance angiography procedure
HP:0033724,magnetic resonance angiography procedure
HP:0033723,magnetic resonance angiography procedure
HP:0004944,magnetic resonance angiography procedure
HP:0031774,magnetic resonance angiography procedure
HP:0031773,magnetic resonance angiography procedure
HP:0031772,magnetic resonance angiography procedure
HP:0009145,magnetic resonance angiography procedure
HP:0004938,magnetic resonance angiography procedure
HP:0012520,magnetic resonance angiography procedure
HP:0031056,magnetic resonance angiography procedure
HP:0012495,magnetic resonance angiography procedure
HP:0012494,magnetic resonance angiography procedure
HP:0012493,magnetic resonance angiography procedure
HP:0012492,magnetic resonance angiography procedure
HP:0030713,magnetic resonance angiography procedure
HP:0012519,magnetic resonance angiography procedure
HP:0012518,magnetic resonance angiography procedure
HP:0007029,magnetic resonance angiography procedure
HP:0005318,magnetic resonance angiography procedure
HP:0004955,magnetic resonance angiography procedure
HP:0034179,magnetic resonance angiography procedure
HP:0100582,nasal endoscopy
HP:3000033,nasal endoscopy
HP:0040261,nasal endoscopy
HP:0040260,nasal endoscopy
HP:0031458,nasal endoscopy
HP:0040259,nasal endoscopy
HP:0040258,nasal endoscopy
HP:0040257,nasal endoscopy
HP:0040256,nasal endoscopy
HP:0025011,nasal endoscopy
HP:0000415,nasal endoscopy
HP:0200138,nasal endoscopy
HP:0004502,nasal endoscopy
HP:0000452,nasal endoscopy
HP:0000453,nasal endoscopy
HP:0011820,nasal endoscopy
HP:0005912,hepatobiliary iminodiacetic acid scan
HP:0005242,hepatobiliary iminodiacetic acid scan
HP:0003398,electromyography procedure
HP:0003402,electromyography procedure
HP:0003436,electromyography procedure
HP:0011036,fractional excretion assessment
HP:0012590,fractional excretion assessment
HP:0005572,fractional excretion assessment
HP:0004732,fractional excretion assessment
HP:0004727,fractional excretion assessment
HP:0003529,fractional excretion assessment
HP:0025021,erythrocyte sedimentation rate measurement
HP:0003565,erythrocyte sedimentation rate measurement
HP:0025022,erythrocyte sedimentation rate measurement
HP:0030402,platelet aggregation assay
HP:0030403,platelet aggregation assay
HP:0031130,platelet aggregation assay
HP:0004866,platelet aggregation assay
HP:0011894,platelet aggregation assay
HP:0008148,platelet aggregation assay
HP:0011872,platelet aggregation assay
HP:0011870,platelet aggregation assay
HP:0031129,platelet aggregation assay
HP:0031128,platelet aggregation assay
HP:0031127,platelet aggregation assay
HP:0008320,platelet aggregation assay
HP:0003540,platelet aggregation assay
HP:0040241,platelet aggregation assay
HP:0008352,platelet aggregation assay
HP:0002625,venography procedure
HP:0004850,venography procedure
HP:0004936,venography procedure
HP:0030242,venography procedure
HP:0004418,venography procedure
HP:0004419,venography procedure
HP:0005305,venography procedure
HP:0030248,venography procedure
HP:0030247,venography procedure
HP:0030243,venography procedure
HP:0012721,venography procedure
HP:0004919,breath hydrogen test
HP:0033163,breath hydrogen test
HP:0000649,visual evoked potential procedure
HP:0030463,visual evoked potential procedure
HP:0030462,visual evoked potential procedure
HP:0030461,visual evoked potential procedure
HP:0030460,visual evoked potential procedure
HP:0000650,visual evoked potential procedure
HP:0007965,visual evoked potential procedure
HP:0007928,visual evoked potential procedure
HP:0008045,visual evoked potential procedure
HP:0100289,visual evoked potential procedure
HP:0030464,visual evoked potential procedure
HP:0030458,visual evoked potential procedure
HP:0030457,visual evoked potential procedure
HP:0030456,visual evoked potential procedure
HP:0030455,visual evoked potential procedure
HP:0011353,biopsy of artery
HP:0003207,biopsy of artery
HP:0031301,biopsy of artery
HP:0031302,biopsy of artery
HP:0031303,biopsy of artery
HP:0031304,biopsy of artery
HP:0031305,biopsy of artery
HP:0031306,biopsy of artery
HP:0031307,biopsy of artery
HP:0031308,biopsy of artery
HP:0031309,biopsy of artery
HP:0012456,biopsy of artery
HP:0012457,biopsy of artery
HP:0012458,biopsy of artery
HP:0031310,biopsy of artery
HP:0031311,biopsy of artery
HP:0031314,biopsy of artery
HP:0031315,biopsy of artery
HP:0032200,biopsy of artery
HP:0031328,biopsy of artery
HP:0000512,electroretinogram procedure
HP:0000550,electroretinogram procedure
HP:0030480,electroretinogram procedure
HP:0030481,electroretinogram procedure
HP:0030482,electroretinogram procedure
HP:0030483,electroretinogram procedure
HP:0030484,electroretinogram procedure
HP:0030486,electroretinogram procedure
HP:0030487,electroretinogram procedure
HP:0030488,electroretinogram procedure
HP:0030489,electroretinogram procedure
HP:0030466,electroretinogram procedure
HP:0030467,electroretinogram procedure
HP:0030468,electroretinogram procedure
HP:0030469,electroretinogram procedure
HP:0030465,electroretinogram procedure
HP:0030485,electroretinogram procedure
HP:0008275,electroretinogram procedure
HP:0007984,electroretinogram procedure
HP:0030844,electroretinogram procedure
HP:0008323,electroretinogram procedure
HP:0030470,electroretinogram procedure
HP:0000654,electroretinogram procedure
HP:0030472,electroretinogram procedure
HP:0030473,electroretinogram procedure
HP:0030474,electroretinogram procedure
HP:0030475,electroretinogram procedure
HP:0030476,electroretinogram procedure
HP:0030477,electroretinogram procedure
HP:0030478,electroretinogram procedure
HP:0030479,electroretinogram procedure
HP:0007688,electroretinogram procedure
HP:0030471,electroretinogram procedure
HP:0012632,applanation tonometry
HP:0012633,applanation tonometry
HP:0007906,applanation tonometry
HP:0032547,applanation tonometry
HP:0009109,phrenic nerve stimulation test
HP:0000873,water deprivation test
HP:0009806,water deprivation test
HP:0000863,water deprivation test
HP:0000539,refraction test
HP:0500042,refraction test
HP:0012803,refraction test
HP:0031728,refraction test
HP:0031729,refraction test
HP:0000540,refraction test
HP:0031624,refraction test
HP:0011003,refraction test
HP:0000545,refraction test
HP:0500066,refraction test
HP:0025573,refraction test
HP:0031730,refraction test
HP:0008499,refraction test
HP:0012896,motor evoked potential evaluation
HP:0012897,motor evoked potential evaluation
HP:0012898,motor evoked potential evaluation
HP:0033013,salivary cortisol test
HP:0033015,salivary cortisol test
HP:0033014,salivary cortisol test
HP:0001541,paracentesis
HP:0025673,paracentesis
HP:0012281,paracentesis
HP:0031780,paracentesis
HP:0011854,paracentesis
HP:0012273,biopsy of carotid artery
HP:0040127,sweat electrolyte test
HP:0012236,sweat electrolyte test
HP:0040128,sweat electrolyte test
HP:0012224,immune complex assay
HP:0000223,gustatory testing
HP:0033847,gustatory testing
HP:0041051,gustatory testing
HP:0031249,gustatory testing
HP:0000224,gustatory testing
HP:0012396,hepatobiliary iminodiacetic acid scan
HP:0012442,hepatobiliary iminodiacetic acid scan
HP:0012441,hepatobiliary iminodiacetic acid scan
HP:0012345,protein glycosylation assay
HP:0012491,platelet transmission electron microscopy
HP:0012484,platelet transmission electron microscopy
HP:0012530,platelet transmission electron microscopy
HP:0033535,platelet transmission electron microscopy
HP:0033263,platelet transmission electron microscopy
HP:0033264,platelet transmission electron microscopy
HP:0030401,platelet transmission electron microscopy
HP:0012529,platelet transmission electron microscopy
HP:0012485,platelet transmission electron microscopy
HP:0011883,platelet transmission electron microscopy
HP:0033536,platelet transmission electron microscopy
HP:0012525,platelet transmission electron microscopy
HP:0012526,platelet transmission electron microscopy
HP:0012527,platelet transmission electron microscopy
HP:0012528,platelet transmission electron microscopy
HP:0012483,platelet transmission electron microscopy
HP:0012524,platelet transmission electron microscopy
HP:0011875,platelet transmission electron microscopy
HP:0010977,immune cell function assay
HP:0033798,immune cell function assay
HP:0033797,immune cell function assay
HP:0032615,diffusion weighted cerebral MRI
HP:0002664,medical oncologist evaluation
HP:4000154,medical oncologist evaluation
HP:4000106,medical oncologist evaluation
HP:0500036,medical oncologist evaluation
HP:0500035,medical oncologist evaluation
HP:0011752,medical oncologist evaluation
HP:0011754,medical oncologist evaluation
HP:0500018,cardiac exercise stress test
HP:0500017,cardiac catheterization
HP:0031251,duplex ultrasound with color flow imaging
HP:0031633,duplex ultrasound with color flow imaging
HP:0031632,duplex ultrasound with color flow imaging
HP:0031253,duplex ultrasound with color flow imaging
HP:0031252,duplex ultrasound with color flow imaging
HP:0031657,cardiac auscultation
HP:0033114,cardiac auscultation
HP:0033113,cardiac auscultation
HP:0031659,cardiac auscultation
HP:0031658,cardiac auscultation
HP:0034421,cardiac auscultation
HP:0031668,cardiac auscultation
HP:0031669,cardiac auscultation
HP:0031667,cardiac auscultation
HP:0031666,cardiac auscultation
HP:0030148,cardiac auscultation
HP:0031665,cardiac auscultation
HP:0031664,cardiac auscultation
HP:0031663,cardiac auscultation
HP:0031662,cardiac auscultation
HP:0031661,cardiac auscultation
HP:0031660,cardiac auscultation
HP:0031670,cardiac auscultation
HP:0031687,cardiac auscultation
HP:0030454,electrooculogram procedure
HP:0008179,electrooculogram procedure
HP:0011017,cell function assay
HP:0031382,cell function assay
HP:0031381,cell function assay
HP:0031380,cell function assay
HP:0008322,cell function assay
HP:0031378,cell function assay
HP:0031377,cell function assay
HP:0004371,cell function assay
HP:0041078,cell function assay
HP:0041077,cell function assay
HP:0041076,cell function assay
HP:0034692,cell function assay
HP:0004356,cell function assay
HP:0032639,cell function assay
HP:0034687,cell function assay
HP:0006916,cell function assay
HP:0003264,cell function assay
HP:0004433,cell function assay
HP:0003148,cell function assay
HP:0034528,cell function assay
HP:0031409,cell function assay
HP:4000057,cell function assay
HP:4000056,cell function assay
HP:0003226,cell function assay
HP:0003224,cell function assay
HP:0005384,cell function assay
HP:0003214,cell function assay
HP:0005372,cell function assay
HP:0005357,cell function assay
HP:0033353,medical action
HP:0034684,enzyme activity assessment
HP:0010653,MRI of the brain
HP:0010654,MRI of the brain
HP:0010652,medical action
HP:0010651,MRI of the brain
HP:0032070,MRI of the brain
HP:0032934,MRI of the brain
HP:0032029,ophthalmologist evaluation
HP:0031880,ophthalmologist evaluation
HP:0032034,ophthalmologist evaluation
HP:0032035,ophthalmologist evaluation
HP:0032030,ophthalmologist evaluation
HP:0032031,ophthalmologist evaluation
HP:0032032,ophthalmologist evaluation
HP:0032033,ophthalmologist evaluation
HP:0033137,biopsy of lung
HP:0006514,biopsy of lung
HP:4000060,biopsy of lung
HP:0033376,biopsy of lung
HP:0033363,biopsy of lung
HP:0006824,neurologist evaluation
HP:0006897,neurologist evaluation
HP:0007011,neurologist evaluation
HP:0010643,nasal endoscopy
HP:0010641,nasal endoscopy
HP:0010644,nasal endoscopy
HP:0010640,medical action
HP:0032039,ophthalmologist evaluation
HP:0007993,ophthalmologist evaluation
HP:3000066,ophthalmologist evaluation
HP:0007734,ophthalmologist evaluation
HP:0032040,ophthalmologist evaluation
HP:0007900,ophthalmologist evaluation
HP:0007925,ophthalmologist evaluation
HP:0031879,ophthalmologist evaluation
HP:0030669,ophthalmologist evaluation
HP:0030671,ophthalmologist evaluation
HP:0030752,ophthalmologist evaluation
HP:0010646,neurological surgery specialist evaluation
HP:0032043,otolaryngologist evaluation
HP:0007006,neurologist evaluation
HP:0011970,biopsy of brain
HP:0430021,magnetic resonance angiography procedure
HP:0031634,magnetic resonance angiography procedure
HP:0031636,magnetic resonance angiography procedure
HP:0031635,magnetic resonance angiography procedure
HP:0010625,MRI of the brain
HP:0010626,MRI of the brain
HP:0010627,MRI of the brain
HP:0430024,clinical assessment
HP:0033389,bronchoscopy
HP:0011954,biopsy of liver
HP:0033388,medical action
HP:0011956,biopsy of intestine
HP:0033392,medical action
HP:0033391,medical action
HP:0032062,esophagoscopy
HP:0032064,medical action
HP:0430015,medical action
HP:0033390,medical action
HP:0011947,clinical assessment
HP:0004469,clinical assessment
HP:0011944,medical action
HP:0032075,MRI of the abdomen
HP:0020071,viral cell culture
HP:0020076,clinical assessment
HP:0034609,blood cell measurement
HP:0034601,complement assay
HP:0034600,hormone measurement
HP:0007097,neurologist evaluation
HP:0020047,medical action
HP:0034629,medical action
HP:0034628,biopsy of lymph node
HP:0034621,biopsy of liver
HP:0034623,biopsy of spleen
HP:0034622,biopsy of adrenal gland
HP:0034625,biopsy of brain
HP:0034624,medical action
HP:0034627,biopsy of bone marrow
HP:0034626,biopsy of lung
HP:0020038,medical action
HP:0012130,biopsy of bone marrow
HP:0034636,biopsy of bone marrow
HP:4000108,biopsy of bone marrow
HP:0034638,medical action
HP:0034637,biopsy of lung
HP:0034641,biopsy of skin
HP:0034640,dermatology specialist evaluation
HP:0034643,biopsy of skin
HP:0034642,biopsy of skin
HP:0034645,biopsy of liver
HP:0034644,biopsy of liver
HP:0034647,medical action
HP:0034646,medical action
HP:0200021,clinical assessment
HP:0010835,neurologist evaluation
HP:0010827,neurologist evaluation
HP:3000075,neurologist evaluation
HP:0010826,neurologist evaluation
HP:0010825,neurologist evaluation
HP:0010824,neurologist evaluation
HP:3000061,neurologist evaluation
HP:0200000,radiologist evaluation
HP:0005289,dysmorphology assessment
HP:0005272,dysmorphology assessment
HP:0010801,dysmorphology assessment
HP:0009810,orthopedic surgeon evaluation
HP:0009811,orthopedic surgeon evaluation
HP:0033448,clinical assessment
HP:0033449,clinical assessment
HP:0004439,dysmorphology assessment
HP:0008497,dysmorphology assessment
HP:0005321,dysmorphology assessment
HP:0020127,clinical assessment
HP:0020128,MRI of the brain
HP:0003319,spine radiography
HP:0008483,spine radiography
HP:0008440,spine radiography
HP:0005878,spine radiography
HP:0020118,angiography
HP:0020110,orthopedic surgeon evaluation
HP:0041081,orthopedic surgeon evaluation
HP:0041084,orthopedic surgeon evaluation
HP:0041085,orthopedic surgeon evaluation
HP:0004277,orthopedic surgeon evaluation
HP:0041217,orthopedic surgeon evaluation
HP:0041162,orthopedic surgeon evaluation
HP:0041166,orthopedic surgeon evaluation
HP:0041224,orthopedic surgeon evaluation
HP:0041172,orthopedic surgeon evaluation
HP:0041235,orthopedic surgeon evaluation
HP:0041119,orthopedic surgeon evaluation
HP:0041245,orthopedic surgeon evaluation
HP:0041073,orthopedic surgeon evaluation
HP:0032143,neurologist evaluation
HP:0100292,neurologist evaluation
HP:3000047,neurologist evaluation
HP:3000055,neurologist evaluation
HP:0032145,neurologist evaluation
HP:0010778,tracheobronchoscopy
HP:0008462,orthopedic surgeon evaluation
HP:0032153,orthopedic surgeon evaluation
HP:0005739,orthopedic surgeon evaluation
HP:0003048,orthopedic surgeon evaluation
HP:0009795,clinical assessment
HP:0009794,medical action
HP:0009796,clinical assessment
HP:0010769,clinical assessment
HP:0010767,medical action
HP:0010766,radiograph imaging procedure
HP:0010770,clinical assessment
HP:0032165,medical action
HP:0032166,infectious disease internist evaluation
HP:0032167,infectious disease internist evaluation
HP:0032168,infectious disease internist evaluation
HP:0008455,pelvis MRI
HP:0032172,chest CT
HP:0031983,chest CT
HP:0032968,chest CT
HP:0032173,chest CT
HP:0032174,chest CT
HP:0032175,chest CT
HP:0032176,chest CT
HP:0008442,spine radiography
HP:0008441,MRI of the spinal cord
HP:0008443,medical action
HP:0010742,clinical assessment
HP:0032181,angiography
HP:0008433,spine radiography
HP:0008419,MRI of the spinal cord
HP:0010736,medical action
HP:0010735,medical action
HP:0010734,medical action
HP:0032192,obstetrics and gynecology specialist evaluation
HP:0008420,spine radiography
HP:0008423,MRI of the spinal cord
HP:0020186,abdominal CT
HP:0020170,blood chemistry measurement
HP:0020172,clinical assessment
HP:0020171,blood chemistry measurement
HP:0020174,clinical assessment
HP:0020173,clinical assessment
HP:0033402,clinical assessment
HP:0033401,clinical assessment
HP:0033404,medical action
HP:0033403,medical action
HP:0020169,clinical assessment
HP:0033415,echocardiography
HP:0007190,biopsy of brain
HP:0033420,biopsy of lung
HP:0020156,reproductive endocrinologist assessment
HP:0020157,reproductive endocrinologist assessment
HP:0020155,reproductive endocrinologist assessment
HP:0033429,medical action
HP:0033422,medical action
HP:0033421,medical action
HP:0033428,medical action
HP:0033427,biopsy of lung
HP:0033430,medical action
HP:0020143,tracheostomy
HP:0031820,clinical assessment
HP:0031838,blood chemistry measurement
HP:0031858,esophagoscopy
HP:0005521,D-dimer assessment
HP:0005520,D-dimer assessment
HP:0031853,medical action
HP:0031854,medical action
HP:0031855,medical action
HP:0031564,medical action
HP:0006825,medical action
HP:0031863,blood culture procedure
HP:0031865,medical action
HP:4000005,MRI of the chest
HP:4000006,medical action
HP:4000003,medical action
HP:4000004,MRI of the chest
HP:4000001,MRI of the chest
HP:0031878,dysmorphology assessment
HP:0006849,fetal MRI
HP:0012675,fetal MRI
HP:0010664,fetal MRI
HP:0100251,fetal MRI
HP:0100307,fetal MRI
HP:0006951,fetal MRI
HP:0011816,fetal MRI
HP:0002341,fetal MRI
HP:0007109,fetal MRI
HP:0002444,fetal MRI
HP:0010994,fetal MRI
HP:0002416,fetal MRI
HP:0006821,fetal MRI
HP:0006882,fetal MRI
HP:0030060,fetal MRI
HP:0012705,fetal MRI
HP:0002951,fetal MRI
HP:0002085,fetal MRI
HP:0012104,fetal MRI
HP:0007095,fetal MRI
HP:0012704,fetal MRI
HP:0030065,fetal MRI
HP:0012650,fetal MRI
HP:0006872,fetal MRI
HP:0007370,fetal MRI
HP:0006994,fetal MRI
HP:0200011,fetal MRI
HP:0007103,fetal MRI
HP:0007007,fetal MRI
HP:0002679,fetal MRI
HP:0006808,fetal MRI
HP:0012721,fetal MRI
HP:0007313,fetal MRI
HP:0025100,fetal MRI
HP:0002134,fetal MRI
HP:0002059,fetal MRI
HP:0007375,fetal MRI
HP:0006850,fetal MRI
HP:0006893,fetal MRI
HP:0100309,fetal MRI
HP:0002339,fetal MRI
HP:0002363,fetal MRI
HP:0012679,fetal MRI
HP:0007204,fetal MRI
HP:0012501,fetal MRI
HP:0001322,fetal MRI
HP:0025170,fetal MRI
HP:0002120,fetal MRI
HP:0025041,fetal MRI
HP:0001339,fetal MRI
HP:0007372,fetal MRI
HP:0025192,fetal MRI
HP:0001273,fetal MRI
HP:0100009,fetal MRI
HP:0001317,fetal MRI
HP:0002340,fetal MRI
HP:0100961,fetal MRI
HP:0001272,fetal MRI
HP:0002350,fetal MRI
HP:0007362,fetal MRI
HP:0007047,fetal MRI
HP:0007115,fetal MRI
HP:0025098,fetal MRI
HP:0007129,fetal MRI
HP:0031422,fetal MRI
HP:0007074,fetal MRI
HP:0010873,fetal MRI
HP:0100562,fetal MRI
HP:0002283,fetal MRI
HP:0006980,fetal MRI
HP:0007146,fetal MRI
HP:0012765,fetal MRI
HP:0012503,fetal MRI
HP:0001305,fetal MRI
HP:0012642,fetal MRI
HP:0006988,fetal MRI
HP:0012683,fetal MRI
HP:0007367,fetal MRI
HP:0006989,fetal MRI
HP:0007291,fetal MRI
HP:0002190,fetal MRI
HP:0007371,fetal MRI
HP:0007227,fetal MRI
HP:0012703,fetal MRI
HP:0010576,fetal MRI
HP:0012495,fetal MRI
HP:0006992,fetal MRI
HP:0007260,fetal MRI
HP:0010950,fetal MRI
HP:0002132,fetal MRI
HP:0030067,fetal MRI
HP:0012706,fetal MRI
HP:0012692,fetal MRI
HP:0007352,fetal MRI
HP:0011283,fetal MRI
HP:0002514,fetal MRI
HP:0007268,fetal MRI
HP:0012697,fetal MRI
HP:0006870,fetal MRI
HP:0012502,fetal MRI
HP:0007271,fetal MRI
HP:0012750,fetal MRI
HP:0012505,fetal MRI
HP:0006978,fetal MRI
HP:0001360,fetal MRI
HP:0006899,fetal MRI
HP:0045005,fetal MRI
HP:0001355,fetal MRI
HP:0030730,fetal MRI
HP:0007305,fetal MRI
HP:0012794,fetal MRI
HP:0007023,fetal MRI
HP:0007341,fetal MRI
HP:0010663,fetal MRI
HP:0007187,fetal MRI
HP:0002060,fetal MRI
HP:0002681,fetal MRI
HP:0100842,fetal MRI
HP:0100311,fetal MRI
HP:0007035,fetal MRI
HP:0010662,fetal MRI
HP:0025102,fetal MRI
HP:0007361,fetal MRI
HP:0012443,fetal MRI
HP:0007183,fetal MRI
HP:0012430,fetal MRI
HP:0006976,fetal MRI
HP:0030062,fetal MRI
HP:0030725,fetal MRI
HP:0001338,fetal MRI
HP:0007363,fetal MRI
HP:0007330,fetal MRI
HP:0012753,fetal MRI
HP:0100275,fetal MRI
HP:0007365,fetal MRI
HP:0012105,fetal MRI
HP:0012693,fetal MRI
HP:0002542,fetal MRI
HP:0030724,fetal MRI
HP:0007042,fetal MRI
HP:0001320,fetal MRI
HP:0100010,fetal MRI
HP:0007033,fetal MRI
HP:0007229,fetal MRI
HP:0500016,fetal MRI
HP:0002139,fetal MRI
HP:0012694,fetal MRI
HP:0007206,fetal MRI
HP:0002084,fetal MRI
HP:0006859,fetal MRI
HP:0100313,fetal MRI
HP:0002365,fetal MRI
HP:0012751,fetal MRI
HP:0025064,fetal MRI
HP:0011427,fetal MRI
HP:0007052,fetal MRI
HP:0011395,fetal MRI
HP:0030063,fetal MRI
HP:0012709,fetal MRI
HP:0100564,fetal MRI
HP:0001342,fetal MRI
HP:0006931,fetal MRI
HP:0007369,fetal MRI
HP:0002977,fetal MRI
HP:0031627,fetal MRI
HP:0007376,fetal MRI
HP:0030892,fetal MRI
HP:0100314,fetal MRI
HP:0002198,fetal MRI
HP:0002335,fetal MRI
HP:0030891,fetal MRI
HP:0006817,fetal MRI
HP:0002454,fetal MRI
HP:0010993,fetal MRI
HP:0002536,fetal MRI
HP:0012677,fetal MRI
HP:0030716,fetal MRI
HP:0040272,fetal MRI
HP:0007048,fetal MRI
HP:0007346,fetal MRI
HP:0100561,fetal MRI
HP:0012691,fetal MRI
HP:0002438,fetal MRI
HP:0002538,fetal MRI
HP:0012492,fetal MRI
HP:0007333,fetal MRI
HP:0100250,fetal MRI
HP:0200017,fetal MRI
HP:0002324,fetal MRI
HP:0007099,fetal MRI
HP:0011282,fetal MRI
HP:0007058,fetal MRI
HP:0011695,fetal MRI
HP:0012766,fetal MRI
HP:0012128,fetal MRI
HP:0002188,fetal MRI
HP:0007065,fetal MRI
HP:0010661,fetal MRI
HP:0200147,fetal MRI
HP:0002508,fetal MRI
HP:0030070,fetal MRI
HP:0012110,fetal MRI
HP:0002418,fetal MRI
HP:0006855,fetal MRI
HP:0007063,fetal MRI
HP:0011381,fetal MRI
HP:0007082,fetal MRI
HP:0012081,fetal MRI
HP:0002500,fetal MRI
HP:0012696,fetal MRI
HP:0002143,fetal MRI
HP:0002507,fetal MRI
HP:0011818,fetal MRI
HP:0008278,fetal MRI
HP:0001302,fetal MRI
HP:0012510,fetal MRI
HP:0006879,fetal MRI
HP:0007364,fetal MRI
HP:0012493,fetal MRI
HP:0002119,fetal MRI
HP:0030726,fetal MRI
HP:0030729,fetal MRI
HP:0030069,fetal MRI
HP:0007374,fetal MRI
HP:0002389,fetal MRI
HP:0030408,fetal MRI
HP:0012708,fetal MRI
HP:0002415,fetal MRI
HP:0007112,fetal MRI
HP:0012707,fetal MRI
HP:0200012,fetal MRI
HP:0001321,fetal MRI
HP:0030071,fetal MRI
HP:0002680,fetal MRI
HP:0010636,fetal MRI
HP:0012429,fetal MRI
HP:0002079,fetal MRI
HP:0002472,fetal MRI
HP:0010951,fetal MRI
HP:0012754,fetal MRI
HP:0006956,fetal MRI
HP:0012793,fetal MRI
HP:0100308,fetal MRI
HP:0002512,fetal MRI
HP:0012676,fetal MRI
HP:0002118,fetal MRI
HP:0002435,fetal MRI
HP:0002539,fetal MRI
HP:0010952,fetal MRI
HP:0002126,fetal MRI
HP:0100563,fetal MRI
HP:0002323,fetal MRI
HP:0010795,fetal MRI
HP:0030890,fetal MRI
HP:0012755,fetal MRI
HP:0012678,fetal MRI
HP:0002334,fetal MRI
HP:0002144,fetal MRI
HP:0012504,fetal MRI
HP:0006930,fetal MRI
HP:0011815,fetal MRI
HP:0001334,fetal MRI
HP:0012494,fetal MRI
HP:0002308,fetal MRI
HP:0025101,fetal MRI
HP:0002690,fetal MRI
HP:0002135,fetal MRI
HP:0010953,fetal MRI
HP:0012747,fetal MRI
HP:0012749,fetal MRI
HP:0012762,fetal MRI
HP:0012444,fetal MRI
HP:0010797,fetal MRI
HP:0001274,fetal MRI
HP:0012448,fetal MRI
HP:0006955,fetal MRI
HP:0045007,fetal MRI
HP:0031423,fetal MRI
HP:0012748,fetal MRI
HP:0012690,fetal MRI
HP:0002506,fetal MRI
HP:0007068,fetal MRI
HP:0006891,fetal MRI
HP:0012286,fetal MRI
HP:0002419,fetal MRI
HP:0025099,fetal MRI
HP:0012460,fetal MRI
HP:0007096,fetal MRI
HP:0100312,fetal MRI
HP:0100565,fetal MRI
HP:0100566,fetal MRI
HP:0006970,fetal MRI
HP:0002414,fetal MRI
HP:0007132,fetal MRI
HP:0031421,fetal MRI
HP:0010796,fetal MRI
HP:0007360,fetal MRI
HP:0002475,fetal MRI
HP:0007366,fetal MRI
HP:0006913,fetal MRI
HP:0002453,fetal MRI
HP:0002138,fetal MRI
HP:0012506,fetal MRI
HP:0002436,fetal MRI
HP:0006880,fetal MRI
HP:0007100,fetal MRI
HP:0007045,fetal MRI
HP:0030064,fetal MRI
HP:0012687,fetal MRI
HP:0045028,fetal MRI
HP:0030727,fetal MRI
HP:0006892,fetal MRI
HP:0011817,fetal MRI
HP:0012752,fetal MRI
HP:0012695,fetal MRI
HP:0006818,fetal MRI
HP:0030277,fetal ultrasonography
HP:0004437,fetal ultrasonography
HP:0003901,fetal ultrasonography
HP:0002655,fetal ultrasonography
HP:0006493,fetal ultrasonography
HP:0011578,fetal ultrasonography
HP:0012664,fetal ultrasonography
HP:0002648,fetal ultrasonography
HP:0011707,fetal ultrasonography
HP:0012408,fetal ultrasonography
HP:0003422,fetal ultrasonography
HP:0031644,fetal ultrasonography
HP:0011994,fetal ultrasonography
HP:0000768,fetal ultrasonography
HP:0001748,fetal ultrasonography
HP:0000347,fetal ultrasonography
HP:0002689,fetal ultrasonography
HP:0011686,fetal ultrasonography
HP:0031315,fetal ultrasonography
HP:0000278,fetal ultrasonography
HP:0040072,fetal ultrasonography
HP:0006494,fetal ultrasonography
HP:0011219,fetal ultrasonography
HP:0002691,fetal ultrasonography
HP:0011627,fetal ultrasonography
HP:0003027,fetal ultrasonography
HP:0010461,fetal ultrasonography
HP:0012386,fetal ultrasonography
HP:0000042,fetal ultrasonography
HP:0031310,fetal ultrasonography
HP:0012818,fetal ultrasonography
HP:0011711,fetal ultrasonography
HP:0001552,fetal ultrasonography
HP:0006462,fetal ultrasonography
HP:0000074,fetal ultrasonography
HP:0000468,fetal ultrasonography
HP:0001322,fetal ultrasonography
HP:0005922,fetal ultrasonography
HP:0005848,fetal ultrasonography
HP:0001684,fetal ultrasonography
HP:0003057,fetal ultrasonography
HP:0001698,fetal ultrasonography
HP:0000917,fetal ultrasonography
HP:0002340,fetal ultrasonography
HP:0001367,fetal ultrasonography
HP:0000795,fetal ultrasonography
HP:0001706,fetal ultrasonography
HP:0008071,fetal ultrasonography
HP:0000787,fetal ultrasonography
HP:0007115,fetal ultrasonography
HP:0001216,fetal ultrasonography
HP:0011659,fetal ultrasonography
HP:0011663,fetal ultrasonography
HP:0005183,fetal ultrasonography
HP:0010714,fetal ultrasonography
HP:0003508,fetal ultrasonography
HP:0031653,fetal ultrasonography
HP:0031422,fetal ultrasonography
HP:0000808,fetal ultrasonography
HP:0002639,fetal ultrasonography
HP:0005214,fetal ultrasonography
HP:0007074,fetal ultrasonography
HP:0002577,fetal ultrasonography
HP:0009099,fetal ultrasonography
HP:0010711,fetal ultrasonography
HP:0012765,fetal ultrasonography
HP:0012772,fetal ultrasonography
HP:0003978,fetal ultrasonography
HP:0030682,fetal ultrasonography
HP:0040062,fetal ultrasonography
HP:0000098,fetal ultrasonography
HP:0006376,fetal ultrasonography
HP:0006503,fetal ultrasonography
